"",BBEX3.D.CAD.XDR.DA.AC.000,BBEX3.D.CAD.XDR.DA.AC.000_FLAGS,BBEX3.D.CHF.XDR.DA.AC.000,BBEX3.D.CHF.XDR.DA.AC.000_FLAGS,BBEX3.D.CNY.XDR.DA.AC.000,BBEX3.D.CNY.XDR.DA.AC.000_FLAGS,BBEX3.D.DKK.XDR.DA.AC.000,BBEX3.D.DKK.XDR.DA.AC.000_FLAGS,BBEX3.D.EUR.XDR.DA.AC.000,BBEX3.D.EUR.XDR.DA.AC.000_FLAGS,BBEX3.D.GBP.XDR.DA.AC.000,BBEX3.D.GBP.XDR.DA.AC.000_FLAGS,BBEX3.D.JPY.XDR.DA.AC.000,BBEX3.D.JPY.XDR.DA.AC.000_FLAGS,BBEX3.D.NOK.XDR.DA.AC.000,BBEX3.D.NOK.XDR.DA.AC.000_FLAGS,BBEX3.D.SEK.XDR.DA.AC.000,BBEX3.D.SEK.XDR.DA.AC.000_FLAGS,BBEX3.D.USD.XDR.DA.AC.000,BBEX3.D.USD.XDR.DA.AC.000_FLAGS
2017-12-28,1.78837,,1.39200,,9.27885,,8.86360,,1.19046,,1.057540,,160.852,,11.74630,,11.70530,,1.420700,
2017-12-29,.,No value available,1.38967,,9.27343,,8.84056,,1.18747,,1.054020,,160.785,,11.68500,,11.72380,,1.424130,
2017-12-30,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2017-12-31,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-01,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-02,1.78758,,1.38700,,9.27695,,8.81112,,1.18369,,1.053890,,.,No value available,11.57040,,11.63540,,1.428120,
2018-01-03,1.78759,,1.39222,,9.27360,,8.83111,,1.18632,,1.051730,,.,No value available,11.55950,,11.66280,,1.426310,
2018-01-04,1.78689,,1.39224,,9.27584,,8.81050,,1.18342,,1.053370,,160.912,,11.55670,,11.64810,,1.427790,
2018-01-05,1.77005,,1.39358,,9.25429,,8.82200,,1.18482,,1.053420,,160.964,,11.54220,,11.62860,,1.427120,
2018-01-06,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-07,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-08,1.76916,,1.39260,,9.24642,,8.85802,,1.18952,,1.051780,,.,No value available,11.51250,,11.65180,,1.424220,
2018-01-09,1.77046,,1.39687,,9.26389,,8.87233,,1.19142,,1.049930,,160.172,,11.52280,,11.68240,,1.421600,
2018-01-10,1.78239,,1.39485,,9.30691,,8.85763,,1.18944,,1.052400,,160.181,,11.47190,,11.70010,,1.426370,
2018-01-11,1.78366,,1.39335,,9.25720,,8.81858,,1.18411,,1.057010,,159.014,,11.45440,,11.66230,,1.422940,
2018-01-12,1.79176,,1.39197,,9.27695,,8.79430,,1.18065,,1.050630,,159.387,,11.40390,,11.61680,,1.432950,
2018-01-13,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-14,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-15,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-16,1.78666,,1.38959,,9.25695,,8.76263,,1.17633,,1.046520,,159.330,,11.32890,,11.53580,,1.438650,
2018-01-17,1.78742,,1.38706,,9.25729,,8.77886,,1.17886,,1.043350,,158.702,,11.34290,,11.57070,,1.438570,
2018-01-18,1.79295,,1.38267,,9.26312,,8.76885,,1.17743,,1.037440,,160.409,,11.30480,,11.57350,,1.440580,
2018-01-19,1.79756,,1.38219,,9.23839,,8.76547,,1.17730,,1.039060,,160.221,,11.33080,,11.55390,,1.442780,
2018-01-20,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-21,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-22,1.79657,,1.38514,,9.23668,,8.77147,,1.17828,,1.037440,,159.785,,11.33780,,11.58240,,1.442100,
2018-01-23,1.79575,,1.38668,,9.22875,,8.76217,,1.17716,,1.034780,,159.994,,11.34550,,11.59160,,1.441910,
2018-01-24,1.78878,,1.37771,,9.26466,,8.73652,,1.17346,,1.025370,,159.513,,11.29750,,11.58410,,1.449460,
2018-01-25,1.79264,,1.36990,,9.22109,,8.72852,,1.17249,,1.020270,,158.563,,11.23920,,11.51110,,1.454710,
2018-01-26,1.79346,,1.36085,,9.20022,,8.71171,,1.17048,,1.021700,,159.754,,11.19630,,11.46140,,1.455610,
2018-01-27,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-28,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-01-29,1.79190,,1.35944,,9.18907,,8.73423,,1.17352,,1.032990,,158.025,,11.21280,,11.45410,,1.452700,
2018-01-30,1.79392,,1.35766,,9.21999,,8.71802,,1.17153,,1.030270,,158.394,,11.20310,,11.51200,,1.455160,
2018-01-31,1.79124,,1.35950,,9.17406,,8.70496,,1.16972,,1.028970,,158.593,,11.18490,,11.42880,,1.457120,
2018-02-01,1.78850,,1.35797,,9.17263,,8.69482,,1.16822,,1.023620,,158.910,,11.18050,,11.46920,,1.455490,
2018-02-02,1.80467,,1.35481,,9.14662,,8.68531,,1.16693,,1.024910,,159.475,,11.16310,,11.45050,,1.457730,
2018-02-03,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-04,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-05,1.81590,,1.35476,,9.15801,,8.70405,,1.16937,,1.035520,,159.944,,11.23860,,11.49200,,1.454700,
2018-02-06,1.81898,,1.35806,,9.12367,,8.76378,,1.17747,,1.042030,,157.800,,11.42200,,11.52870,,1.451700,
2018-02-07,1.81972,,1.36327,,9.07787,,8.74990,,1.17558,,1.044340,,158.707,,11.35820,,11.55370,,1.450440,
2018-02-08,1.81792,,1.36550,,9.13367,,8.77439,,1.17900,,1.033970,,158.001,,11.41970,,11.67760,,1.444510,
2018-02-09,1.82154,,1.35579,,9.10266,,8.76186,,1.17708,,1.044830,,157.234,,11.53340,,11.72440,,1.444630,
2018-02-10,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-11,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-12,1.82247,,1.35568,,9.14152,,8.78017,,1.17920,,1.043970,,.,No value available,11.49430,,11.68800,,1.446060,
2018-02-13,1.82716,,1.35413,,9.20251,,8.75833,,1.17581,,1.043110,,157.658,,11.45460,,11.67240,,1.450130,
2018-02-14,1.82194,,1.35406,,9.20692,,8.74914,,1.17457,,1.047120,,155.334,,11.41070,,11.60420,,1.450360,
2018-02-15,1.82426,,1.34993,,.,No value available,8.69732,,1.16753,,1.038400,,155.457,,11.36590,,11.55340,,1.458590,
2018-02-16,1.83056,,1.34723,,.,No value available,8.72319,,1.17119,,1.038030,,154.298,,11.33840,,11.54630,,1.459780,
2018-02-17,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-18,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-19,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-20,1.83273,,1.35720,,.,No value available,8.76301,,1.17667,,1.038150,,155.046,,11.37640,,11.67360,,1.452010,
2018-02-21,1.83697,,1.35943,,.,No value available,8.76831,,1.17751,,1.041260,,155.847,,11.35350,,11.73760,,1.449740,
2018-02-22,1.84068,,1.35781,,9.20819,,8.78511,,1.17980,,1.043500,,155.478,,11.43150,,11.78890,,1.448330,
2018-02-23,1.83762,,1.35544,,9.19591,,8.78326,,1.17944,,1.037740,,155.069,,11.41350,,11.79660,,1.450600,
2018-02-24,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-25,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-02-26,1.84329,,1.35813,,9.16615,,8.78171,,1.17939,,1.034390,,154.746,,11.35790,,11.82480,,1.453010,
2018-02-27,1.84899,,1.36062,,9.15726,,8.78518,,1.17984,,1.040600,,155.132,,11.36070,,11.84410,,1.451330,
2018-02-28,1.85204,,1.36405,,9.15466,,8.81516,,1.18379,,1.044570,,155.173,,11.38260,,11.93720,,1.445890,
2018-03-01,1.85517,,1.36564,,9.15499,,8.83283,,1.18610,,1.050270,,154.003,,11.45770,,11.93980,,1.443600,
2018-03-02,1.86923,,1.35577,,9.20726,,8.77162,,1.17773,,1.051470,,154.065,,11.32710,,11.97100,,1.450020,
2018-03-03,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-03-04,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-03-05,1.88170,,1.35984,,9.19540,,8.77401,,1.17822,,1.049760,,153.051,,11.35040,,11.98570,,1.450030,
2018-03-06,1.87551,,1.36439,,9.22356,,8.72798,,1.17163,,1.046230,,154.644,,11.26280,,12.01690,,1.454110,
2018-03-07,1.88378,,1.36624,,9.20387,,8.72996,,1.17177,,1.050120,,153.676,,11.33990,,11.96770,,1.454990,
2018-03-08,1.87825,,1.37567,,9.19642,,8.71536,,1.16977,,1.048240,,154.189,,11.36250,,11.97830,,1.452970,
2018-03-09,1.86046,,1.37723,,9.17886,,8.78194,,1.17888,,1.048030,,154.604,,11.31110,,11.95920,,1.448960,
2018-03-10,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-03-11,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-03-12,1.85949,,1.37788,,9.16313,,8.77655,,1.17813,,1.046150,,154.528,,11.26830,,11.94580,,1.449330,
2018-03-13,1.87326,,1.37521,,9.18695,,8.73027,,1.17207,,1.044190,,154.306,,11.22940,,11.95930,,1.450790,
2018-03-14,1.88286,,1.37476,,9.18856,,8.76063,,1.17602,,1.040800,,154.845,,11.25770,,11.95120,,1.454620,
2018-03-15,1.89393,,1.37467,,9.19008,,8.77162,,1.17761,,1.043360,,154.064,,11.19650,,11.88050,,1.453290,
2018-03-16,1.90140,,1.37957,,9.19050,,8.79709,,1.18103,,1.040120,,153.850,,11.20910,,11.90080,,1.452790,
2018-03-17,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-03-18,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-03-19,1.89872,,1.38423,,9.19092,,8.78472,,1.17941,,1.033560,,153.637,,11.22860,,11.93860,,1.451730,
2018-03-20,1.89733,,1.38444,,9.18560,,8.80328,,1.18189,,1.035760,,153.954,,11.21170,,11.85330,,1.450890,
2018-03-21,.,No value available,.,No value available,9.18434,,.,No value available,1.18081,,1.032600,,.,No value available,.,No value available,.,No value available,1.450750,
2018-03-22,1.87731,,1.37860,,9.19126,,8.79562,,1.18088,,1.024790,,153.728,,11.25480,,11.89050,,1.454380,
2018-03-23,1.87135,,1.37848,,9.21056,,8.78117,,1.17902,,1.030890,,152.695,,11.28500,,12.03360,,1.455620,
2018-03-24,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-03-25,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-03-26,1.88134,,1.38187,,9.19278,,8.76178,,1.17636,,1.026240,,153.269,,11.24760,,11.98820,,1.459980,
2018-03-27,.,No value available,1.38057,,9.12117,,8.77717,,1.17833,,1.033450,,154.040,,11.26520,,11.92010,,1.458300,
2018-03-28,1.88056,,1.38673,,9.15575,,8.76017,,1.17565,,1.030600,,153.745,,11.33600,,12.04920,,1.457570,
2018-03-29,1.87436,,1.39087,,9.14804,,.,No value available,1.17983,,1.033790,,154.932,,.,No value available,12.15210,,1.453670,
2018-03-30,.,No value available,.,No value available,9.12359,,.,No value available,.,No value available,.,No value available,154.386,,.,No value available,.,No value available,1.453860,
2018-03-31,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-04-01,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-04-02,1.87733,,1.38691,,9.13142,,.,No value available,.,No value available,1.034420,,154.631,,.,No value available,.,No value available,1.454390,
2018-04-03,1.86089,,1.38957,,9.13167,,8.79075,,1.18010,,1.035510,,153.801,,11.36890,,12.18880,,1.452460,
2018-04-04,1.85931,,1.39133,,9.14846,,8.80910,,1.18244,,1.033990,,154.606,,11.39220,,12.17500,,1.451570,
2018-04-05,1.85406,,1.39359,,.,No value available,8.81516,,1.18369,,1.031890,,155.192,,11.34860,,12.18760,,1.451200,
2018-04-06,1.84843,,1.39486,,.,No value available,8.81562,,1.18371,,1.033290,,155.199,,11.34700,,12.23310,,1.448150,
2018-04-07,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-04-08,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-04-09,1.84654,,1.39307,,9.15231,,8.77994,,1.17901,,1.028580,,155.148,,11.30470,,12.15970,,1.450660,
2018-04-10,1.83418,,1.38981,,9.15039,,8.75718,,1.17597,,1.026640,,155.116,,11.34460,,12.13880,,1.453620,
2018-04-11,1.83234,,1.39508,,9.14880,,8.75358,,1.17578,,1.025920,,155.933,,11.31250,,12.08380,,1.456090,
2018-04-12,1.83220,,1.40026,,9.13617,,8.78804,,1.18039,,1.025340,,155.380,,11.32850,,12.14670,,1.454590,
2018-04-13,1.83213,,1.39944,,9.14453,,8.79330,,1.18082,,1.018570,,156.103,,11.29370,,12.24930,,1.454420,
2018-04-14,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-04-15,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2018-04-16,1.83227,,1.39879,,9.15055,,8.76955,,1.17754,,1.018650,,156.178,,11.29850,,12.30340,,1.456610,
2018-04-17,1.82942,,1.40166,,9.15081,,8.78410,,1.17947,,1.016800,,155.950,,11.32070,,12.25420,,1.457480,
