"",BBEX3.D.CAD.XDR.DA.AC.000,BBEX3.D.CAD.XDR.DA.AC.000_FLAGS,BBEX3.D.CHF.XDR.DA.AC.000,BBEX3.D.CHF.XDR.DA.AC.000_FLAGS,BBEX3.D.CNY.XDR.DA.AC.000,BBEX3.D.CNY.XDR.DA.AC.000_FLAGS,BBEX3.D.DKK.XDR.DA.AC.000,BBEX3.D.DKK.XDR.DA.AC.000_FLAGS,BBEX3.D.EUR.XDR.DA.AC.000,BBEX3.D.EUR.XDR.DA.AC.000_FLAGS,BBEX3.D.GBP.XDR.DA.AC.000,BBEX3.D.GBP.XDR.DA.AC.000_FLAGS,BBEX3.D.JPY.XDR.DA.AC.000,BBEX3.D.JPY.XDR.DA.AC.000_FLAGS,BBEX3.D.NOK.XDR.DA.AC.000,BBEX3.D.NOK.XDR.DA.AC.000_FLAGS,BBEX3.D.SEK.XDR.DA.AC.000,BBEX3.D.SEK.XDR.DA.AC.000_FLAGS,BBEX3.D.USD.XDR.DA.AC.000,BBEX3.D.USD.XDR.DA.AC.000_FLAGS
1975-08-06,,,,,,,,,,,,,,,,,,,1.192630,
1975-08-07,,,,,,,,,,,,,,,,,,,1.188720,
1975-08-08,,,,,,,,,,,,,,,,,,,1.187450,
1975-08-09,,,,,,,,,,,,,,,,,,,.,No value available
1975-08-10,,,,,,,,,,,,,,,,,,,.,No value available
1975-08-11,,,,,,,,,,,,,,,,,,,1.185370,
1975-08-12,,,,,,,,,,,,,,,,,,,1.186660,
1975-08-13,,,,,,,,,,,,,,,,,,,1.186180,
1975-08-14,,,,,,,,,,,,,,,,,,,1.187720,
1975-08-15,,,,,,,,,,,,,,,,,,,1.188260,
1975-08-16,,,,,,,,,,,,,,,,,,,.,No value available
1975-08-17,,,,,,,,,,,,,,,,,,,.,No value available
1975-08-18,,,,,,,,,,,,,,,,,,,1.188140,
1975-08-19,,,,,,,,,,,,,,,,,,,1.189580,
1975-08-20,,,,,,,,,,,,,,,,,,,1.192660,
1975-08-21,,,,,,,,,,,,,,,,,,,1.189580,
1975-08-22,,,,,,,,,,,,,,,,,,,1.190430,
1975-08-23,,,,,,,,,,,,,,,,,,,.,No value available
1975-08-24,,,,,,,,,,,,,,,,,,,.,No value available
1975-08-25,,,,,,,,,,,,,,,,,,,1.187740,
1975-08-26,,,,,,,,,,,,,,,,,,,1.186060,
1975-08-27,,,,,,,,,,,,,,,,,,,1.188010,
1975-08-28,,,,,,,,,,,,,,,,,,,1.187770,
1975-08-29,,,,,,,,,,,,,,,,,,,1.187000,
1975-08-30,,,,,,,,,,,,,,,,,,,.,No value available
1975-08-31,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-01,,,,,,,,,,,,,,,,,,,1.185820,
1975-09-02,,,,,,,,,,,,,,,,,,,1.185360,
1975-09-03,,,,,,,,,,,,,,,,,,,1.188190,
1975-09-04,,,,,,,,,,,,,,,,,,,1.187730,
1975-09-05,,,,,,,,,,,,,,,,,,,1.186960,
1975-09-06,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-07,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-08,,,,,,,,,,,,,,,,,,,1.186670,
1975-09-09,,,,,,,,,,,,,,,,,,,1.188000,
1975-09-10,,,,,,,,,,,,,,,,,,,1.186700,
1975-09-11,,,,,,,,,,,,,,,,,,,1.185500,
1975-09-12,,,,,,,,,,,,,,,,,,,1.184200,
1975-09-13,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-14,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-15,,,,,,,,,,,,,,,,,,,1.182880,
1975-09-16,,,,,,,,,,,,,,,,,,,1.181980,
1975-09-17,,,,,,,,,,,,,,,,,,,1.177880,
1975-09-18,,,,,,,,,,,,,,,,,,,1.175700,
1975-09-19,,,,,,,,,,,,,,,,,,,1.173980,
1975-09-20,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-21,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-22,,,,,,,,,,,,,,,,,,,1.169010,
1975-09-23,,,,,,,,,,,,,,,,,,,1.162580,
1975-09-24,,,,,,,,,,,,,,,,,,,1.163720,
1975-09-25,,,,,,,,,,,,,,,,,,,1.164100,
1975-09-26,,,,,,,,,,,,,,,,,,,1.166660,
1975-09-27,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-28,,,,,,,,,,,,,,,,,,,.,No value available
1975-09-29,,,,,,,,,,,,,,,,,,,1.162130,
1975-09-30,,,,,,,,,,,,,,,,,,,1.164270,
1975-10-01,,,,,,,,,,,,,,,,,,,1.167910,
1975-10-02,,,,,,,,,,,,,,,,,,,1.170890,
1975-10-03,,,,,,,,,,,,,,,,,,,1.168900,
1975-10-04,,,,,,,,,,,,,,,,,,,.,No value available
1975-10-05,,,,,,,,,,,,,,,,,,,.,No value available
1975-10-06,,,,,,,,,,,,,,,,,,,1.169930,
1975-10-07,,,,,,,,,,,,,,,,,,,1.173940,
1975-10-08,,,,,,,,,,,,,,,,,,,1.173770,
1975-10-09,,,,,,,,,,,,,,,,,,,1.173990,
1975-10-10,,,,,,,,,,,,,,,,,,,1.177590,
1975-10-11,,,,,,,,,,,,,,,,,,,.,No value available
1975-10-12,,,,,,,,,,,,,,,,,,,.,No value available
1975-10-13,,,,,,,,,,,,,,,,,,,1.181210,
1975-10-14,,,,,,,,,,,,,,,,,,,1.178440,
1975-10-15,,,,,,,,,,,,,,,,,,,1.176630,
1975-10-16,,,,,,,,,,,,,,,,,,,1.179000,
1975-10-17,,,,,,,,,,,,,,,,,,,1.181240,
1975-10-18,,,,,,,,,,,,,,,,,,,.,No value available
1975-10-19,,,,,,,,,,,,,,,,,,,.,No value available
1975-10-20,,,,,,,,,,,,,,,,,,,1.182150,
1975-10-21,,,,,,,,,,,,,,,,,,,1.180640,
1975-10-22,,,,,,,,,,,,,,,,,,,1.184650,
1975-10-23,,,,,,,,,,,,,,,,,,,1.184210,
1975-10-24,,,,,,,,,,,,,,,,,,,1.184380,
1975-10-25,,,,,,,,,,,,,,,,,,,.,No value available
1975-10-26,,,,,,,,,,,,,,,,,,,.,No value available
1975-10-27,,,,,,,,,,,,,,,,,,,1.185450,
1975-10-28,,,,,,,,,,,,,,,,,,,1.182010,
1975-10-29,,,,,,,,,,,,,,,,,,,1.181740,
1975-10-30,,,,,,,,,,,,,,,,,,,1.185680,
1975-10-31,,,,,,,,,,,,,,,,,,,1.185780,
1975-11-01,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-02,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-03,,,,,,,,,,,,,,,,,,,1.186500,
1975-11-04,,,,,,,,,,,,,,,,,,,1.184450,
1975-11-05,,,,,,,,,,,,,,,,,,,1.182980,
1975-11-06,,,,,,,,,,,,,,,,,,,1.181970,
1975-11-07,,,,,,,,,,,,,,,,,,,1.184100,
1975-11-08,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-09,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-10,,,,,,,,,,,,,,,,,,,1.183610,
1975-11-11,,,,,,,,,,,,,,,,,,,1.183080,
1975-11-12,,,,,,,,,,,,,,,,,,,1.182120,
1975-11-13,,,,,,,,,,,,,,,,,,,1.183810,
1975-11-14,,,,,,,,,,,,,,,,,,,1.178900,
1975-11-15,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-16,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-17,,,,,,,,,,,,,,,,,,,1.175990,
1975-11-18,,,,,,,,,,,,,,,,,,,1.174570,
1975-11-19,,,,,,,,,,,,,,,,,,,1.175420,
1975-11-20,,,,,,,,,,,,,,,,,,,1.177610,
1975-11-21,,,,,,,,,,,,,,,,,,,1.177450,
1975-11-22,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-23,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-24,,,,,,,,,,,,,,,,,,,1.175970,
1975-11-25,,,,,,,,,,,,,,,,,,,1.176320,
1975-11-26,,,,,,,,,,,,,,,,,,,1.174390,
1975-11-27,,,,,,,,,,,,,,,,,,,1.173710,
1975-11-28,,,,,,,,,,,,,,,,,,,1.171020,
1975-11-29,,,,,,,,,,,,,,,,,,,.,No value available
1975-11-30,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-01,,,,,,,,,,,,,,,,,,,1.170430,
1975-12-02,,,,,,,,,,,,,,,,,,,1.172530,
1975-12-03,,,,,,,,,,,,,,,,,,,1.173050,
1975-12-04,,,,,,,,,,,,,,,,,,,1.173370,
1975-12-05,,,,,,,,,,,,,,,,,,,1.172790,
1975-12-06,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-07,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-08,,,,,,,,,,,,,,,,,,,1.171790,
1975-12-09,,,,,,,,,,,,,,,,,,,1.171050,
1975-12-10,,,,,,,,,,,,,,,,,,,1.170720,
1975-12-11,,,,,,,,,,,,,,,,,,,1.170930,
1975-12-12,,,,,,,,,,,,,,,,,,,1.169750,
1975-12-13,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-14,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-15,,,,,,,,,,,,,,,,,,,1.168850,
1975-12-16,,,,,,,,,,,,,,,,,,,1.168800,
1975-12-17,,,,,,,,,,,,,,,,,,,1.169590,
1975-12-18,,,,,,,,,,,,,,,,,,,1.171640,
1975-12-19,,,,,,,,,,,,,,,,,,,1.170740,
1975-12-20,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-21,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-22,,,,,,,,,,,,,,,,,,,1.171100,
1975-12-23,,,,,,,,,,,,,,,,,,,1.171820,
1975-12-24,,,,,,,,,,,,,,,,,,,1.173130,
1975-12-25,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-26,,,,,,,,,,,,,,,,,,,1.172220,
1975-12-27,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-28,,,,,,,,,,,,,,,,,,,.,No value available
1975-12-29,,,,,,,,,,,,,,,,,,,1.171480,
1975-12-30,,,,,,,,,,,,,,,,,,,1.170080,
1975-12-31,,,,,,,,,,,,,,,,,,,1.170660,
1976-01-01,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-02,,,,,,,,,,,,,,,,,,,1.170620,
1976-01-03,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-04,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-05,,,,,,,,,,,,,,,,,,,1.172360,
1976-01-06,,,,,,,,,,,,,,,,,,,1.174660,
1976-01-07,,,,,,,,,,,,,,,,,,,1.175140,
1976-01-08,,,,,,,,,,,,,,,,,,,1.175390,
1976-01-09,,,,,,,,,,,,,,,,,,,1.173410,
1976-01-10,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-11,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-12,,,,,,,,,,,,,,,,,,,1.174420,
1976-01-13,,,,,,,,,,,,,,,,,,,1.172850,
1976-01-14,,,,,,,,,,,,,,,,,,,1.172690,
1976-01-15,,,,,,,,,,,,,,,,,,,1.174380,
1976-01-16,,,,,,,,,,,,,,,,,,,1.173560,
1976-01-17,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-18,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-19,,,,,,,,,,,,,,,,,,,1.174010,
1976-01-20,,,,,,,,,,,,,,,,,,,1.173880,
1976-01-21,,,,,,,,,,,,,,,,,,,1.170900,
1976-01-22,,,,,,,,,,,,,,,,,,,1.165830,
1976-01-23,,,,,,,,,,,,,,,,,,,1.168240,
1976-01-24,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-25,,,,,,,,,,,,,,,,,,,.,No value available
1976-01-26,,,,,,,,,,,,,,,,,,,1.169280,
1976-01-27,,,,,,,,,,,,,,,,,,,1.169730,
1976-01-28,,,,,,,,,,,,,,,,,,,1.169860,
1976-01-29,,,,,,,,,,,,,,,,,,,1.168530,
1976-01-30,,,,,,,,,,,,,,,,,,,1.168750,
1976-01-31,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-01,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-02,,,,,,,,,,,,,,,,,,,1.168500,
1976-02-03,,,,,,,,,,,,,,,,,,,1.169880,
1976-02-04,,,,,,,,,,,,,,,,,,,1.170370,
1976-02-05,,,,,,,,,,,,,,,,,,,1.172130,
1976-02-06,,,,,,,,,,,,,,,,,,,1.171520,
1976-02-07,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-08,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-09,,,,,,,,,,,,,,,,,,,1.170640,
1976-02-10,,,,,,,,,,,,,,,,,,,1.169570,
1976-02-11,,,,,,,,,,,,,,,,,,,1.171640,
1976-02-12,,,,,,,,,,,,,,,,,,,1.172160,
1976-02-13,,,,,,,,,,,,,,,,,,,1.170950,
1976-02-14,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-15,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-16,,,,,,,,,,,,,,,,,,,1.170170,
1976-02-17,,,,,,,,,,,,,,,,,,,1.167820,
1976-02-18,,,,,,,,,,,,,,,,,,,1.169500,
1976-02-19,,,,,,,,,,,,,,,,,,,1.169820,
1976-02-20,,,,,,,,,,,,,,,,,,,1.168720,
1976-02-21,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-22,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-23,,,,,,,,,,,,,,,,,,,1.167590,
1976-02-24,,,,,,,,,,,,,,,,,,,1.167090,
1976-02-25,,,,,,,,,,,,,,,,,,,1.168160,
1976-02-26,,,,,,,,,,,,,,,,,,,1.168330,
1976-02-27,,,,,,,,,,,,,,,,,,,1.168730,
1976-02-28,,,,,,,,,,,,,,,,,,,.,No value available
1976-02-29,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-01,,,,,,,,,,,,,,,,,,,1.168410,
1976-03-02,,,,,,,,,,,,,,,,,,,1.165090,
1976-03-03,,,,,,,,,,,,,,,,,,,1.165360,
1976-03-04,,,,,,,,,,,,,,,,,,,1.164830,
1976-03-05,,,,,,,,,,,,,,,,,,,1.161900,
1976-03-06,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-07,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-08,,,,,,,,,,,,,,,,,,,1.161630,
1976-03-09,,,,,,,,,,,,,,,,,,,1.160760,
1976-03-10,,,,,,,,,,,,,,,,,,,1.160410,
1976-03-11,,,,,,,,,,,,,,,,,,,1.156730,
1976-03-12,,,,,,,,,,,,,,,,,,,1.157960,
1976-03-13,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-14,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-15,,,,,,,,,,,,,,,,,,,1.153450,
1976-03-16,,,,,,,,,,,,,,,,,,,1.151820,
1976-03-17,,,,,,,,,,,,,,,,,,,1.150110,
1976-03-18,,,,,,,,,,,,,,,,,,,1.153770,
1976-03-19,,,,,,,,,,,,,,,,,,,1.154380,
1976-03-20,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-21,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-22,,,,,,,,,,,,,,,,,,,1.153530,
1976-03-23,,,,,,,,,,,,,,,,,,,1.154680,
1976-03-24,,,,,,,,,,,,,,,,,,,1.155330,
1976-03-25,,,,,,,,,,,,,,,,,,,1.155580,
1976-03-26,,,,,,,,,,,,,,,,,,,1.155440,
1976-03-27,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-28,,,,,,,,,,,,,,,,,,,.,No value available
1976-03-29,,,,,,,,,,,,,,,,,,,1.154270,
1976-03-30,,,,,,,,,,,,,,,,,,,1.154940,
1976-03-31,,,,,,,,,,,,,,,,,,,1.156330,
1976-04-01,,,,,,,,,,,,,,,,,,,1.156370,
1976-04-02,,,,,,,,,,,,,,,,,,,1.154190,
1976-04-03,,,,,,,,,,,,,,,,,,,.,No value available
1976-04-04,,,,,,,,,,,,,,,,,,,.,No value available
1976-04-05,,,,,,,,,,,,,,,,,,,1.153250,
1976-04-06,,,,,,,,,,,,,,,,,,,1.153710,
1976-04-07,,,,,,,,,,,,,,,,,,,1.153270,
1976-04-08,,,,,,,,,,,,,,,,,,,1.153650,
1976-04-09,,,,,,,,,,,,,,,,,,,1.151730,
1976-04-10,,,,,,,,,,,,,,,,,,,.,No value available
1976-04-11,,,,,,,,,,,,,,,,,,,.,No value available
1976-04-12,,,,,,,,,,,,,,,,,,,1.149720,
1976-04-13,,,,,,,,,,,,,,,,,,,1.149460,
1976-04-14,,,,,,,,,,,,,,,,,,,1.151310,
1976-04-15,,,,,,,,,,,,,,,,,,,1.151910,
1976-04-16,,,,,,,,,,,,,,,,,,,1.151780,
1976-04-17,,,,,,,,,,,,,,,,,,,.,No value available
1976-04-18,,,,,,,,,,,,,,,,,,,.,No value available
1976-04-19,,,,,,,,,,,,,,,,,,,1.151450,
1976-04-20,,,,,,,,,,,,,,,,,,,1.152000,
1976-04-21,,,,,,,,,,,,,,,,,,,1.151800,
1976-04-22,,,,,,,,,,,,,,,,,,,1.149980,
1976-04-23,,,,,,,,,,,,,,,,,,,1.149080,
1976-04-24,,,,,,,,,,,,,,,,,,,.,No value available
1976-04-25,,,,,,,,,,,,,,,,,,,.,No value available
1976-04-26,,,,,,,,,,,,,,,,,,,1.148320,
1976-04-27,,,,,,,,,,,,,,,,,,,1.149690,
1976-04-28,,,,,,,,,,,,,,,,,,,1.150020,
1976-04-29,,,,,,,,,,,,,,,,,,,1.150940,
1976-04-30,,,,,,,,,,,,,,,,,,,1.150700,
1976-05-01,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-02,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-03,,,,,,,,,,,,,,,,,,,1.151420,
1976-05-04,,,,,,,,,,,,,,,,,,,1.149990,
1976-05-05,,,,,,,,,,,,,,,,,,,1.149800,
1976-05-06,,,,,,,,,,,,,,,,,,,1.151060,
1976-05-07,,,,,,,,,,,,,,,,,,,1.151670,
1976-05-08,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-09,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-10,,,,,,,,,,,,,,,,,,,1.153520,
1976-05-11,,,,,,,,,,,,,,,,,,,1.153190,
1976-05-12,,,,,,,,,,,,,,,,,,,1.151710,
1976-05-13,,,,,,,,,,,,,,,,,,,1.151150,
1976-05-14,,,,,,,,,,,,,,,,,,,1.150380,
1976-05-15,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-16,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-17,,,,,,,,,,,,,,,,,,,1.146520,
1976-05-18,,,,,,,,,,,,,,,,,,,1.145630,
1976-05-19,,,,,,,,,,,,,,,,,,,1.146840,
1976-05-20,,,,,,,,,,,,,,,,,,,1.148450,
1976-05-21,,,,,,,,,,,,,,,,,,,1.144310,
1976-05-22,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-23,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-24,,,,,,,,,,,,,,,,,,,1.144740,
1976-05-25,,,,,,,,,,,,,,,,,,,1.146290,
1976-05-26,,,,,,,,,,,,,,,,,,,1.144630,
1976-05-27,,,,,,,,,,,,,,,,,,,1.144340,
1976-05-28,,,,,,,,,,,,,,,,,,,1.142930,
1976-05-29,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-30,,,,,,,,,,,,,,,,,,,.,No value available
1976-05-31,,,,,,,,,,,,,,,,,,,1.142310,
1976-06-01,,,,,,,,,,,,,,,,,,,1.141020,
1976-06-02,,,,,,,,,,,,,,,,,,,1.139820,
1976-06-03,,,,,,,,,,,,,,,,,,,1.139590,
1976-06-04,,,,,,,,,,,,,,,,,,,1.140710,
1976-06-05,,,,,,,,,,,,,,,,,,,.,No value available
1976-06-06,,,,,,,,,,,,,,,,,,,.,No value available
1976-06-07,,,,,,,,,,,,,,,,,,,1.141320,
1976-06-08,,,,,,,,,,,,,,,,,,,1.144610,
1976-06-09,,,,,,,,,,,,,,,,,,,1.145050,
1976-06-10,,,,,,,,,,,,,,,,,,,1.143440,
1976-06-11,,,,,,,,,,,,,,,,,,,1.143800,
1976-06-12,,,,,,,,,,,,,,,,,,,.,No value available
1976-06-13,,,,,,,,,,,,,,,,,,,.,No value available
1976-06-14,,,,,,,,,,,,,,,,,,,1.144270,
1976-06-15,,,,,,,,,,,,,,,,,,,1.143870,
1976-06-16,,,,,,,,,,,,,,,,,,,1.145490,
1976-06-17,,,,,,,,,,,,,,,,,,,1.144790,
1976-06-18,,,,,,,,,,,,,,,,,,,1.144120,
1976-06-19,,,,,,,,,,,,,,,,,,,.,No value available
1976-06-20,,,,,,,,,,,,,,,,,,,.,No value available
1976-06-21,,,,,,,,,,,,,,,,,,,1.143490,
1976-06-22,,,,,,,,,,,,,,,,,,,1.144340,
1976-06-23,,,,,,,,,,,,,,,,,,,1.144570,
1976-06-24,,,,,,,,,,,,,,,,,,,1.145790,
1976-06-25,,,,,,,,,,,,,,,,,,,1.145840,
1976-06-26,,,,,,,,,,,,,,,,,,,.,No value available
1976-06-27,,,,,,,,,,,,,,,,,,,.,No value available
1976-06-28,,,,,,,,,,,,,,,,,,,1.145510,
1976-06-29,,,,,,,,,,,,,,,,,,,1.145990,
1976-06-30,,,,,,,,,,,,,,,,,,,1.146100,
1976-07-01,,,,,,,,,,,,,,,,,,,1.146780,
1976-07-02,,,,,,,,,,,,,,,,,,,1.146940,
1976-07-03,,,,,,,,,,,,,,,,,,,.,No value available
1976-07-04,,,,,,,,,,,,,,,,,,,.,No value available
1976-07-05,,,,,,,,,,,,,,,,,,,1.146970,
1976-07-06,,,,,,,,,,,,,,,,,,,1.147350,
1976-07-07,,,,,,,,,,,,,,,,,,,1.147180,
1976-07-08,,,,,,,,,,,,,,,,,,,1.146720,
1976-07-09,,,,,,,,,,,,,,,,,,,1.145800,
1976-07-10,,,,,,,,,,,,,,,,,,,.,No value available
1976-07-11,,,,,,,,,,,,,,,,,,,.,No value available
1976-07-12,,,,,,,,,,,,,,,,,,,1.145300,
1976-07-13,,,,,,,,,,,,,,,,,,,1.145850,
1976-07-14,,,,,,,,,,,,,,,,,,,1.146750,
1976-07-15,,,,,,,,,,,,,,,,,,,1.146340,
1976-07-16,,,,,,,,,,,,,,,,,,,1.143550,
1976-07-17,,,,,,,,,,,,,,,,,,,.,No value available
1976-07-18,,,,,,,,,,,,,,,,,,,.,No value available
1976-07-19,,,,,,,,,,,,,,,,,,,1.142770,
1976-07-20,,,,,,,,,,,,,,,,,,,1.143130,
1976-07-21,,,,,,,,,,,,,,,,,,,1.143520,
1976-07-22,,,,,,,,,,,,,,,,,,,1.143490,
1976-07-23,,,,,,,,,,,,,,,,,,,1.142670,
1976-07-24,,,,,,,,,,,,,,,,,,,.,No value available
1976-07-25,,,,,,,,,,,,,,,,,,,.,No value available
1976-07-26,,,,,,,,,,,,,,,,,,,1.142660,
1976-07-27,,,,,,,,,,,,,,,,,,,1.143050,
1976-07-28,,,,,,,,,,,,,,,,,,,1.143980,
1976-07-29,,,,,,,,,,,,,,,,,,,1.145490,
1976-07-30,,,,,,,,,,,,,,,,,,,1.146940,
1976-07-31,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-01,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-02,,,,,,,,,,,,,,,,,,,1.148660,
1976-08-03,,,,,,,,,,,,,,,,,,,1.148330,
1976-08-04,,,,,,,,,,,,,,,,,,,1.147800,
1976-08-05,,,,,,,,,,,,,,,,,,,1.147760,
1976-08-06,,,,,,,,,,,,,,,,,,,1.145540,
1976-08-07,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-08,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-09,,,,,,,,,,,,,,,,,,,1.146380,
1976-08-10,,,,,,,,,,,,,,,,,,,1.146120,
1976-08-11,,,,,,,,,,,,,,,,,,,1.146300,
1976-08-12,,,,,,,,,,,,,,,,,,,1.146520,
1976-08-13,,,,,,,,,,,,,,,,,,,1.146170,
1976-08-14,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-15,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-16,,,,,,,,,,,,,,,,,,,1.146370,
1976-08-17,,,,,,,,,,,,,,,,,,,1.149180,
1976-08-18,,,,,,,,,,,,,,,,,,,1.151040,
1976-08-19,,,,,,,,,,,,,,,,,,,1.150320,
1976-08-20,,,,,,,,,,,,,,,,,,,1.149290,
1976-08-21,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-22,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-23,,,,,,,,,,,,,,,,,,,1.148780,
1976-08-24,,,,,,,,,,,,,,,,,,,1.149890,
1976-08-25,,,,,,,,,,,,,,,,,,,1.149510,
1976-08-26,,,,,,,,,,,,,,,,,,,1.150190,
1976-08-27,,,,,,,,,,,,,,,,,,,1.150580,
1976-08-28,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-29,,,,,,,,,,,,,,,,,,,.,No value available
1976-08-30,,,,,,,,,,,,,,,,,,,1.151170,
1976-08-31,,,,,,,,,,,,,,,,,,,1.150770,
1976-09-01,,,,,,,,,,,,,,,,,,,1.151200,
1976-09-02,,,,,,,,,,,,,,,,,,,1.151240,
1976-09-03,,,,,,,,,,,,,,,,,,,1.150920,
1976-09-04,,,,,,,,,,,,,,,,,,,.,No value available
1976-09-05,,,,,,,,,,,,,,,,,,,.,No value available
1976-09-06,,,,,,,,,,,,,,,,,,,1.151540,
1976-09-07,,,,,,,,,,,,,,,,,,,1.151680,
1976-09-08,,,,,,,,,,,,,,,,,,,1.151670,
1976-09-09,,,,,,,,,,,,,,,,,,,1.152040,
1976-09-10,,,,,,,,,,,,,,,,,,,1.152090,
1976-09-11,,,,,,,,,,,,,,,,,,,.,No value available
1976-09-12,,,,,,,,,,,,,,,,,,,.,No value available
1976-09-13,,,,,,,,,,,,,,,,,,,1.152130,
1976-09-14,,,,,,,,,,,,,,,,,,,1.152500,
1976-09-15,,,,,,,,,,,,,,,,,,,1.154930,
1976-09-16,,,,,,,,,,,,,,,,,,,1.155180,
1976-09-17,,,,,,,,,,,,,,,,,,,1.156010,
1976-09-18,,,,,,,,,,,,,,,,,,,.,No value available
1976-09-19,,,,,,,,,,,,,,,,,,,.,No value available
1976-09-20,,,,,,,,,,,,,,,,,,,1.155960,
1976-09-21,,,,,,,,,,,,,,,,,,,1.154720,
1976-09-22,,,,,,,,,,,,,,,,,,,1.156170,
1976-09-23,,,,,,,,,,,,,,,,,,,1.156250,
1976-09-24,,,,,,,,,,,,,,,,,,,1.154400,
1976-09-25,,,,,,,,,,,,,,,,,,,.,No value available
1976-09-26,,,,,,,,,,,,,,,,,,,.,No value available
1976-09-27,,,,,,,,,,,,,,,,,,,1.154780,
1976-09-28,,,,,,,,,,,,,,,,,,,1.153830,
1976-09-29,,,,,,,,,,,,,,,,,,,1.154230,
1976-09-30,,,,,,,,,,,,,,,,,,,1.157090,
1976-10-01,,,,,,,,,,,,,,,,,,,1.155310,
1976-10-02,,,,,,,,,,,,,,,,,,,.,No value available
1976-10-03,,,,,,,,,,,,,,,,,,,.,No value available
1976-10-04,,,,,,,,,,,,,,,,,,,1.156240,
1976-10-05,,,,,,,,,,,,,,,,,,,1.157040,
1976-10-06,,,,,,,,,,,,,,,,,,,1.157830,
1976-10-07,,,,,,,,,,,,,,,,,,,1.157710,
1976-10-08,,,,,,,,,,,,,,,,,,,1.157120,
1976-10-09,,,,,,,,,,,,,,,,,,,.,No value available
1976-10-10,,,,,,,,,,,,,,,,,,,.,No value available
1976-10-11,,,,,,,,,,,,,,,,,,,1.156110,
1976-10-12,,,,,,,,,,,,,,,,,,,1.155660,
